original_text,from,original_label,split_text
信号不好再说一遍,请求重复,103,信号 不好 再说 一遍
信号不好我听不清,请求重复,103,信号 不好 我 听不清
信号不好听不清,请求重复,103,信号 不好 听不清
信号不好听不见挂电话,请求重复,103,信号 不好 听不见 挂 电话
信号不好你说什么,请求重复,103,信号 不好 你 说 什么
信号不好你说啥,请求重复,103,信号 不好 你 说 啥
信号不好吗,请求重复,103,信号 不好 吗
信号不好了,请求重复,103,信号 不好 了
信号不好，再说一遍,请求重复,103,信号 不好   再说 一遍
信号不好，听不清楚,请求重复,103,信号 不好   听 不 清楚
信号不好，听不清,请求重复,103,信号 不好   听不清
信号不好，听不见。,请求重复,103,信号 不好   听不见 。
信号不好，听不见,请求重复,103,信号 不好   听不见
信号不好，听不到,请求重复,103,信号 不好   听 不到
信号不好，你说什么？,请求重复,103,信号 不好   你 说 什么 ？
信号不好，你说什么,请求重复,103,信号 不好   你 说 什么
信号不好，没听清,请求重复,103,信号 不好   没 听 清
信号不好，等会打给你！,请求重复,103,信号 不好   等 会 打 给 你 ！
信号不好，大声点,请求重复,103,信号 不好   大声 点
信号不好，,请求重复,103,信号 不好  
信号不好,请求重复,103,信号 不好
我这里信号不好听不清,请求重复,103,我 这里 信号 不好 听不清
我这里信号不好,请求重复,103,我 这里 信号 不好
我这里太吵了,请求重复,103,我 这里 太吵 了
我这边在山上信号不好,请求重复,103,我 这边 在 山上 信号 不好
我这边信号差,请求重复,103,我 这边 信号 差
我这边信号不好。,请求重复,103,我 这边 信号 不好 。
我这边信号不好，,请求重复,103,我 这边 信号 不好  
我这边信号不好,请求重复,103,我 这边 信号 不好
我这边下雨,请求重复,109,我 这边 下雨
我这边太吵听不清,请求重复,103,我 这边 太吵 听不清
我这边太吵了，你说什么,请求重复,103,我 这边 太吵 了   你 说 什么
我这边太吵了,请求重复,103,我 这边 太吵 了
我这边很吵，大声点,请求重复,103,我 这边 很 吵   大声 点
我这边很吵,请求重复,103,我 这边 很 吵
我这边好吵,请求重复,103,我 这边 好 吵
我这边比较吵。再说一次,请求重复,103,我 这边 比较 吵 。 再说 一次
我这边比较吵,请求重复,103,我 这边 比较 吵
我在乡下信号不好,请求重复,103,我 在 乡下 信号 不好
我在山上信号不好,请求重复,103,我 在 山上 信号 不好
我在山里信号不好,请求重复,103,我 在 山里 信号 不好
我在山里听不见,请求重复,103,我 在 山里 听不见
我在山里听不到,请求重复,103,我 在 山里 听 不到
我在马路上听不清,请求重复,103,我 在 马路上 听不清
我在飞机上，信号不好,请求重复,103,我 在 飞机 上   信号 不好
我在飞机上，听不见,请求重复,103,我 在 飞机 上   听不见
我在车站听不清,请求重复,103,我 在 车站 听不清
我在厂里听不到,请求重复,103,我 在 厂里 听 不到
我再山里，信号不好,请求重复,103,我 再 山里   信号 不好
我幸好不好,请求重复,103,我 幸好 不好
我信号不好,请求重复,103,我 信号 不好
我现在在做车，太吵了,请求重复,103,我 现在 在 做车   太吵 了
我现在在上班听不清,请求重复,103,我 现在 在 上班 听不清
我外面，听不见,请求重复,103,我 外面   听不见
我听不清楚,请求重复,103,我 听 不 清楚
我听不清,请求重复,103,我 听不清
我听不见,请求重复,103,我 听不见
我听不到,请求重复,103,我 听 不到
我手机信号不好！,请求重复,103,我 手机信号 不好 ！
我手机坏了，听不清楚,请求重复,103,我 手机 坏 了   听 不 清楚
我没听清呢,请求重复,103,我 没 听 清 呢
我没听清,请求重复,103,我 没 听 清
我刚刚过马路，没听见你说话,请求重复,103,我 刚刚 过 马路   没 听见 你 说话
我都听不见。你说啥,请求重复,103,我 都 听不见 。 你 说 啥
我的助听器没在身上，听不清楚,请求重复,103,我 的 助听器 没 在 身上   听 不 清楚
我到底是接受还是不接受,请求重复,106,我 到底 是 接受 还是 不 接受
喂喂这里太吵了,请求重复,103,喂喂 这里 太吵 了
喂喂噪音太大了,请求重复,103,喂喂 噪音 太大 了
喂喂喂喂喂喂,请求重复,103,喂喂 喂喂 喂喂
喂喂喂喂喂、、、、,请求重复,103,喂喂 喂喂 喂 、 、 、 、
喂喂喂听不到,请求重复,103,喂喂 喂 听 不到
喂喂喂,请求重复,103,喂喂 喂
喂喂.说话啊,请求重复,103,喂喂   说话 啊
喂说话呀,请求重复,103,喂 说话 呀
喂你好你好,请求重复,103,喂 你好 你好
喂……,请求重复,103,喂 … …
喂，信号不好,请求重复,103,喂   信号 不好
为什么不说话,请求重复,103,为什么 不 说话
网络不好,请求重复,103,网络 不好
外面下雨没听见,请求重复,103,外面 下雨 没 听见
外面下雨了么,请求重复,109,外面 下雨 了 么
外面太吵了,请求重复,103,外面 太吵 了
外面的天气怎么样，,请求重复,109,外面 的 天气 怎么样  
外面打雷了，听不清,请求重复,103,外面 打雷 了   听不清
腿太大，听不清,请求重复,103,腿 太大   听不清
头太大，听不清,请求重复,103,头太大   听不清
听不清太吵,请求重复,103,听不清 太吵
听不清说什么,请求重复,103,听不清 说 什么
听不清说啥子,请求重复,103,听不清 说 啥子
听不清你说什么,请求重复,103,听不清 你 说 什么
听不清楚哦！,请求重复,103,听 不 清楚 哦 ！
听不清楚你说什么,请求重复,103,听 不 清楚 你 说 什么
听不清楚你那边,请求重复,103,听 不 清楚 你 那边
听不清楚，不知道,请求重复,103,听 不 清楚   不 知道
听不清楚,请求重复,103,听 不 清楚
听不清,请求重复,103,听不清
听不见你说话,请求重复,103,听不见 你 说话
听不见哈,请求重复,103,听不见 哈
听不见，你说话,请求重复,103,听不见   你 说话
听不见,请求重复,103,听不见
听不到,请求重复,103,听 不到
听不倒喃？,请求重复,103,听 不 倒喃 ？
听不倒。,请求重复,103,听 不 倒 。
听不倒，哪个？,请求重复,103,听 不 倒   哪个 ？
太撇了，声音好小哦！,请求重复,103,太撇 了   声音 好 小 哦 ！
太吵了没听见,请求重复,103,太吵 了 没 听见
太吵了，听不见,请求重复,103,太吵 了   听不见
太吵了，说大声点,请求重复,103,太吵 了   说 大声 点
太吵了,请求重复,103,太吵 了
太吵咯，等哈哈。,请求重复,103,太吵 咯   等 哈哈 。
太吵，听不见,请求重复,103,太吵   听不见
太吵,请求重复,103,太吵
说听不清楚,请求重复,103,说 听 不 清楚
说什么听不见,请求重复,103,说 什么 听不见
说什么听不懂,请求重复,103,说 什么 听不懂
说什么太吵了,请求重复,103,说 什么 太吵 了
说什么事,请求重复,103,说 什么 事
说什么呢,请求重复,103,说 什么 呢
说什么东西,请求重复,103,说 什么 东西
说什么,请求重复,103,说 什么
说啥太吵了听不见,请求重复,103,说 啥 太 吵 了 听不见
说啥呢,请求重复,103,说 啥 呢
说慢点没有听清楚,请求重复,103,说 慢点 没有 听 清楚
说慢点,请求重复,103,说 慢点
说话呀，怎么不说话,请求重复,103,说话 呀   怎么 不 说话
说话清楚点,请求重复,103,说话 清楚 点
说话慢点,请求重复,103,说话 慢点
说话大点声音,请求重复,103,说话 大 点 声音
说的什么,请求重复,103,说 的 什么
说的啥子,请求重复,103,说 的 啥子
说的清楚一点,请求重复,103,说 的 清楚 一点
手机信号不好，听不清,请求重复,103,手机信号 不好   听不清
手机信号不好,请求重复,103,手机信号 不好
手机听筒坏了,请求重复,109,手机 听筒 坏 了
声音怎么那么小,请求重复,103,声音 怎么 那么 小
声音小听不见,请求重复,103,声音 小 听不见
声音太小了听不清,请求重复,103,声音 太小 了 听不清
声音太小了,请求重复,103,声音 太小 了
声音断断续续的不知道你在说什么,请求重复,103,声音 断断续续 的 不 知道 你 在 说 什么
声音大一点我听不清,请求重复,103,声音 大 一点 我 听不清
声音大点听不清,请求重复,103,声音 大 点 听不清
声音大点，,请求重复,103,声音 大 点  
声音大点,请求重复,103,声音 大 点
什么意思？,请求重复,103,什么 意思 ？
什么呀你在说一遍太吵了,请求重复,103,什么 呀 你 在 说 一遍 太吵 了
什么声音啊,请求重复,103,什么 声音 啊
什么什么,请求重复,103,什么 什么
什么没听清楚,请求重复,103,什么 没 听 清楚
什么东西？在说一遍,请求重复,103,什么 东西 ？ 在 说 一遍
什么东西,请求重复,103,什么 东西
什么啊,请求重复,103,什么 啊
什么？信号不好，我听不太清,请求重复,103,什么 ？ 信号 不好   我 听 不太清
什么？信号不好，我听不清楚,请求重复,103,什么 ？ 信号 不好   我 听 不 清楚
什么？信号不好，听不清楚,请求重复,103,什么 ？ 信号 不好   听 不 清楚
什么？信号不好，听不清,请求重复,103,什么 ？ 信号 不好   听不清
什么？信号不好,请求重复,103,什么 ？ 信号 不好
什么？我听不太清,请求重复,103,什么 ？ 我 听 不太清
什么？我听不清楚,请求重复,103,什么 ？ 我 听 不 清楚
什么？我听不清,请求重复,103,什么 ？ 我 听不清
什么？我是不是你爸,请求重复,103,什么 ？ 我 是不是 你 爸
什么？听不太清楚,请求重复,103,什么 ？ 听 不 太 清楚
什么？听不太清,请求重复,103,什么 ？ 听 不太清
什么？,请求重复,103,什么 ？
什么，你再说一遍,请求重复,103,什么   你 再说 一遍
什么,请求重复,103,什么
山里信号不好,请求重复,103,山里 信号 不好
啥子事情喃？,请求重复,101,啥子 事情 喃 ？
啥子事,请求重复,101,啥子 事
啥子哦，干扰这么大。,请求重复,103,啥子 哦   干扰 这么 大 。
啥子喃？,请求重复,103,啥子 喃 ？
啥子呐？,请求重复,103,啥子 呐 ？
啥子东东哦？,请求重复,103,啥子 东东 哦 ？
啥子？,请求重复,103,啥子 ？
啥子，减好多？,请求重复,103,啥子   减 好多 ？
啥子,请求重复,103,啥子
啥质量哦。,请求重复,103,啥 质量 哦 。
啥信号哦。,请求重复,103,啥 信号 哦 。
啥事喃？,请求重复,101,啥事 喃 ？
啥事,请求重复,101,啥事
啥？我听不清楚,请求重复,103,啥 ？ 我 听 不 清楚
啥？我听不清,请求重复,103,啥 ？ 我 听不清
啥？免啥？,请求重复,103,啥 ？ 免 啥 ？
啥？大声点！,请求重复,103,啥 ？ 大声 点 ！
啥,请求重复,103,啥
你重新说一下刚才没听清,请求重复,103,你 重新 说 一下 刚才 没 听 清
你这是找谁,请求重复,103,你 这 是 找 谁
你这边太吵,请求重复,103,你 这边 太吵
你找谁啊,请求重复,103,你 找 谁 啊
你找谁,请求重复,103,你 找 谁
你找哪位,请求重复,103,你 找 哪位
你找哪个？,请求重复,103,你 找 哪个 ？
你在说一遍,请求重复,103,你 在 说 一遍
你在说什么听不见,请求重复,103,你 在 说 什么 听不见
你在说什么,请求重复,103,你 在 说 什么
你在说什么,请求重复,103,你 在 说 什么
你在干啥,请求重复,109,你 在 干 啥
你在干嘛,请求重复,109,你 在 干嘛
你再说一次,请求重复,103,你 再说 一次
你再说一次,请求重复,103,你 再说 一次
你再说一遍我没听清,请求重复,103,你 再说 一遍 我 没 听 清
你再说一遍,请求重复,103,你 再说 一遍
你他妈说啊,请求重复,109,你 他 妈 说 啊
你说谁,请求重复,103,你 说 谁
你说什么我在地铁里,请求重复,103,你 说 什么 我 在 地铁 里
你说什么我听不清,请求重复,103,你 说 什么 我 听不清
你说什么我听不见！,请求重复,103,你 说 什么 我 听不见 ！
你说什么我听不见,请求重复,103,你 说 什么 我 听不见
你说什么我没听清啊！,请求重复,103,你 说 什么 我 没 听 清 啊 ！
你说什么我没听清,请求重复,103,你 说 什么 我 没 听 清
