文本,类别,Idclassfier,ifknowdebtor,causedebt,willingtopay,cutdebt,installation,setdueday,对策
今天天气真好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气挺好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气很好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好爽哈哈,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好爽啊真的,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好爽啊哈哈哈,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好爽啊,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好爽,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好的很,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好差,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好棒,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好安逸,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好啊,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气不好不想说话,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气不错啊,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天气不错,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天天不错,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天是几号,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天热不热呀,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天几号啊,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天风太大了,故意岔开话题,0,0,0,0,0,0,0,强硬施压
今天出太阳了,故意岔开话题,0,0,0,0,0,0,0,强硬施压
接了不说话,故意岔开话题,0,0,0,0,0,0,0,强硬施压
讲啥子喃？,故意岔开话题,0,0,0,0,0,0,0,强硬施压
讲方言,故意岔开话题,0,0,0,0,0,0,0,强硬施压
假的,故意岔开话题,0,0,0,0,0,0,0,强硬施压
家哪里的啊,故意岔开话题,0,0,0,0,0,0,0,强硬施压
家里人可以还吧,故意岔开话题,0,0,0,0,0,0,0,强硬施压
加我微信聊吧,故意岔开话题,0,0,0,0,0,0,0,强硬施压
加我微信,故意岔开话题,0,0,0,0,0,0,0,强硬施压
记得吃饭,故意岔开话题,0,0,0,0,0,0,0,强硬施压
后天天气很好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
嘿嘿,故意岔开话题,0,0,0,0,0,0,0,强硬施压
呵呵呵呵,故意岔开话题,0,0,0,0,0,0,0,强硬施压
呵呵,故意岔开话题,0,0,0,0,0,0,0,强硬施压
还有谁比我帅,故意岔开话题,0,0,0,0,0,0,0,强硬施压
还要什么自行车,故意岔开话题,0,0,0,0,0,0,0,强硬施压
哈哈哈哈哈你们真搞笑,故意岔开话题,0,0,0,0,0,0,0,强硬施压
哈哈哈,故意岔开话题,0,0,0,0,0,0,0,强硬施压
哈哈,故意岔开话题,0,0,0,0,0,0,0,强硬施压
给我发红包就告诉你,故意岔开话题,0,0,0,0,0,0,0,强硬施压
胳膊太大，听不清,故意岔开话题,0,0,0,0,0,0,0,强硬施压
刚吃过,故意岔开话题,0,0,0,0,0,0,0,强硬施压
多摆一盘？,故意岔开话题,0,0,0,0,0,0,0,强硬施压
对不起您拨错电话号码了,故意岔开话题,0,0,0,0,0,0,0,强硬施压
赌博,故意岔开话题,0,0,0,0,0,0,0,强硬施压
地震了,故意岔开话题,0,0,0,0,0,0,0,强硬施压
大后天天气很好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
大大后天天气很好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
大大大后天天气很好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
大大大大后天天气很好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
打雷了,故意岔开话题,0,0,0,0,0,0,0,强硬施压
答非所问,故意岔开话题,0,0,0,0,0,0,0,强硬施压
答对有奖励,故意岔开话题,0,0,0,0,0,0,0,强硬施压
答案跟问题三一样的,故意岔开话题,0,0,0,0,0,0,0,强硬施压
吃了吗,故意岔开话题,0,0,0,0,0,0,0,强硬施压
吃了,故意岔开话题,0,0,0,0,0,0,0,强硬施压
吃饭了没,故意岔开话题,0,0,0,0,0,0,0,强硬施压
成都欢迎您,故意岔开话题,0,0,0,0,0,0,0,强硬施压
唱歌,故意岔开话题,0,0,0,0,0,0,0,强硬施压
查户口的啊,故意岔开话题,0,0,0,0,0,0,0,强硬施压
不要急,故意岔开话题,0,0,0,0,0,0,0,强硬施压
不要和你沟通,故意岔开话题,0,0,0,0,0,0,0,强硬施压
不说是不是直接问什么事情,故意岔开话题,0,0,0,0,0,0,0,强硬施压
不说认不认识问什么事情,故意岔开话题,0,0,0,0,0,0,0,强硬施压
不是本人，有病小医生,故意岔开话题,0,0,0,0,0,0,0,强硬施压
不认识填你名字电话,故意岔开话题,0,0,0,0,0,0,0,强硬施压
不认识填你公司电话,故意岔开话题,0,0,0,0,0,0,0,强硬施压
不发红包不说,故意岔开话题,0,0,0,0,0,0,0,强硬施压
必须先有还款诚意才能减免,故意岔开话题,0,0,0,0,0,0,0,强硬施压
唉你好,故意岔开话题,0,0,0,0,0,0,0,强硬施压
哎呦前面有条狗,故意岔开话题,0,0,0,0,0,0,0,强硬施压
啊啊啊我好冷,故意岔开话题,0,0,0,0,0,0,0,强硬施压
啊，五环，你比四环多一环,故意岔开话题,0,0,0,0,0,0,0,强硬施压
啊，五环，你比六环少一环,故意岔开话题,0,0,0,0,0,0,0,强硬施压
XIEXIENI,故意岔开话题,0,0,0,0,0,0,0,强硬施压
·天气不错,故意岔开话题,0,0,0,0,0,0,0,强硬施压
大家联系,故意岔开话题,0,0,0,0,0,0,0,
大概吧,故意岔开话题,0,0,0,0,0,0,0,
大概,故意岔开话题,0,0,0,0,0,0,0,
这个号码我刚办的,承认是自己身份,0,0,1,1,1,1,1,willingtopay
这个号码我刚办的,承认是自己身份,0,0,1,1,1,1,1,willingtopay
找我有什么事,承认是自己身份,0,0,1,1,1,1,1,willingtopay
找我干嘛,承认是自己身份,0,0,1,1,1,1,1,willingtopay
怎么有我号码,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我这是公司电话,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我现在手机丢了,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我是,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我们认识吗,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我会联系你,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我给你打电话,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我刚办理的新号码才几天,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我刚办的号码,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我感冒了,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我都给你们烦死了,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我不认识你吧,承认是自己身份,0,0,1,1,1,1,1,willingtopay
我不认识你,承认是自己身份,0,0,1,1,1,1,1,willingtopay
问我干嘛,承认是自己身份,0,0,1,1,1,1,1,willingtopay
是，怎么了,承认是自己身份,0,0,1,1,1,1,1,willingtopay
之前在一个公司,承认是别人身份,0,0,1,1,1,1,1,willingtopay
之前在一个公司,承认是别人身份,0,0,1,1,1,1,1,willingtopay
这是我爱人电话，,承认是别人身份,0,0,1,1,1,1,1,willingtopay
这是朋友办理的手机号,承认是别人身份,0,0,1,1,1,1,1,willingtopay
这个号码我朋友给我的,承认是别人身份,0,0,1,1,1,1,1,willingtopay
找他做什么,承认是别人身份,0,0,1,1,1,1,1,willingtopay
找他干嘛啊？,承认是别人身份,0,0,1,1,1,1,1,willingtopay
找他干嘛,承认是别人身份,0,0,1,1,1,1,1,willingtopay
张三你找他干嘛,承认是别人身份,0,0,1,1,1,1,1,willingtopay
张三不在我是他哥,承认是别人身份,0,0,1,1,1,1,1,willingtopay
怎么有找他,承认是别人身份,0,0,1,1,1,1,1,willingtopay
怎么天天找他,承认是别人身份,0,0,1,1,1,1,1,willingtopay
怎么了，我等会跟他说,承认是别人身份,0,0,1,1,1,1,1,willingtopay
怎么老是有人找个张三,承认是别人身份,0,0,1,1,1,1,1,willingtopay
早就消失了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
又是找张三的,承认是别人身份,0,0,1,1,1,1,1,willingtopay
有印象但不认识。,承认是别人身份,0,0,1,1,1,1,1,willingtopay
有事你说，我帮你转告给他,承认是别人身份,0,0,1,1,1,1,1,willingtopay
有好几个，不知道你说的是谁,承认是别人身份,0,0,1,1,1,1,1,willingtopay
有点印象，,承认是别人身份,0,0,1,1,1,1,1,willingtopay
有点熟悉，想不起来,承认是别人身份,0,0,1,1,1,1,1,willingtopay
应该认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
印象不太深,承认是别人身份,0,0,1,1,1,1,1,willingtopay
以前一起吃过饭不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
以前听说过这个人,承认是别人身份,0,0,1,1,1,1,1,willingtopay
以前好像以前打过牌，不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
一起吃过饭，不认识。,承认是别人身份,0,0,1,1,1,1,1,willingtopay
一会让他打给你,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我有事找他,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我天邻居,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我他亲戚,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我他朋友,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我他妹妹,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我他姐妹,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我他姐,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我他哥们,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我他哥,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我他爸,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是债母现在联系不到,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是债哥现在也联系不到,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是同事,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是她朋友会跟他说的,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是她朋友,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是她姐姐,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他爷爷,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他兄弟,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他小结节,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他外婆,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他外公,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他同学,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他同事，他没带手机。,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他同事,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他堂哥,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他四姨夫,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他舍友,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他亲戚,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他朋友我一会和他说,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他朋友《债本人》,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他朋友，我转告他,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他朋友，他出去了。,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他朋友，手机号给我用了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他朋友,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他女朋友,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他男朋友,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他奶奶,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他母亲,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他妹妹,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他妈妈,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他妈,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他邻居,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他老婆，这钱还是有点多啊,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他老婆,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他舅舅,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐的情人6,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐的情人5,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐的情人4,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐的情人3,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐的情人2,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐的情人,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐的妈妈,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐的爸爸,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐的爱人,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐，我问问他吧,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐姐,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姐,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他家人回去商量下,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他家人，他在开车，有事吗,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他家人,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他姑姑,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他哥哥他在忙,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他哥哥，转告他,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他哥哥,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他哥,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他父亲,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他父母,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他二姨,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他爹,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他弟兄,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他弟弟,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他弟,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他的同事,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他大姨,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他表哥,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他爸爸,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他爸,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是他阿姨,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是四姨奶,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是姐姐,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我是代接的,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我让他给你回电话,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我联系不上他,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我可以帮你转告,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我可能不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我会转达他的,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我不知道认不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我不是本人,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我不是xx,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我不是，手机号刚买的,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我不是,承认是别人身份,0,0,1,1,1,1,1,willingtopay
我不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
问我我也不知道啊,承认是别人身份,0,0,1,1,1,1,1,willingtopay
听过，好像不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
他坐牢了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
他怎么了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
他家人,承认是别人身份,0,0,1,1,1,1,1,willingtopay
他哥哥,承认是别人身份,0,0,1,1,1,1,1,willingtopay
他出事了在医院,承认是别人身份,0,0,1,1,1,1,1,willingtopay
他出去了我是他同事,承认是别人身份,0,0,1,1,1,1,1,willingtopay
他出去了我是他朋友,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你找他有什么事情？,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你找他有什么事么,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你找他什么事,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你找他干什么,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你找他干啥啊,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你找他干嘛,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你们找他,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你就算打80个电话我也不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你就算打70个电话我也不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你就算打60个电话我也不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你就算打50个电话我也不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你就算打40个电话我也不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你就算打30个电话我也不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你就算打20个电话我也不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你就算打10个电话我也不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你打错了吧？,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你打错了吧,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你打错了，不知道,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你打错了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你打错电话了吧,承认是别人身份,0,0,1,1,1,1,1,willingtopay
你打错电话了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
没在,承认是别人身份,0,0,1,1,1,1,1,willingtopay
没有联系,承认是别人身份,0,0,1,1,1,1,1,willingtopay
没印象,承认是别人身份,0,0,1,1,1,1,1,willingtopay
没听说过,承认是别人身份,0,0,1,1,1,1,1,willingtopay
没听见,承认是别人身份,0,0,1,1,1,1,1,willingtopay
没听过这个人,承认是别人身份,0,0,1,1,1,1,1,willingtopay
没听过,承认是别人身份,0,0,1,1,1,1,1,willingtopay
没明白你说谁,承认是别人身份,0,0,1,1,1,1,1,willingtopay
联系不上,承认是别人身份,0,0,1,1,1,1,1,willingtopay
联系不到了干嘛,承认是别人身份,0,0,1,1,1,1,1,willingtopay
联系不到,承认是别人身份,0,0,1,1,1,1,1,willingtopay
机主不在,承认是别人身份,0,0,1,1,1,1,1,willingtopay
换号了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
很久没有联系,承认是别人身份,0,0,1,1,1,1,1,willingtopay
号码是公司的号码,承认是别人身份,0,0,1,1,1,1,1,willingtopay
号码换人了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
号码换人,承认是别人身份,0,0,1,1,1,1,1,willingtopay
号码刚换,承认是别人身份,0,0,1,1,1,1,1,willingtopay
号码刚办的,承认是别人身份,0,0,1,1,1,1,1,willingtopay
号码才买的，不认识,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像坐牢了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像在哪听说过,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像有这个人吧,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像听说过,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像死了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像是我同学,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像是某某的朋友,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像认识这个人,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像认识，又想不起来。,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像某个工作的同事，但是只有几天不记得了,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像没这人吧,承认是别人身份,0,0,1,1,1,1,1,willingtopay
好像没这人,承认是别人身份,0,0,1,1,1,1,1,willingtopay
